epoch,step_num,score,agent_lr,agent_er,ma_loss
0.0,91.0,-5.0,0.0001,1.0,0.008167230571456418
1.0,71.0,-5.0,9.900000000000001e-05,0.95,0.005034189921389043
2.0,52.0,-5.0,9.801e-05,0.9025,0.003912556046998361
3.0,38.0,-5.0,9.70299e-05,0.8573749999999999,0.002903541403611598
4.0,107.0,-5.0,9.6059601e-05,0.8145062499999999,0.0021819694934492873
5.0,74.0,-5.0,9.509900499e-05,0.7737809374999998,0.002576720080924133
6.0,31.0,-5.0,9.41480149401e-05,0.7350918906249998,0.002627708516229177
7.0,35.0,-5.0,9.320653479069899e-05,0.6983372960937497,0.002259841221075476
8.0,33.0,-5.0,9.227446944279202e-05,0.6634204312890623,0.0018502250691199151
9.0,71.0,-5.0,9.135172474836409e-05,0.6302494097246091,0.0025362764927194803
10.0,58.0,-5.0,9.043820750088044e-05,0.5987369392383787,0.0027691963559846045
11.0,45.0,-5.0,8.953382542587164e-05,0.5688000922764597,0.0020321841561781184
12.0,45.0,-5.0,8.863848717161293e-05,0.5403600876626367,0.0017793010219975258
13.0,52.0,-5.0,8.77521022998968e-05,0.5133420832795048,0.0022671845813420077
14.0,59.0,-5.0,8.687458127689783e-05,0.48767497911552954,0.002530573669446312
15.0,79.0,-5.0,8.600583546412884e-05,0.46329123015975304,0.0019271167570877878
16.0,49.0,-5.0,8.514577710948756e-05,0.44012666865176536,0.0018103154548043676
17.0,194.0,-5.0,8.429431933839267e-05,0.4181203352191771,0.0023891191613074625
18.0,54.0,-5.0,8.345137614500875e-05,0.3972143184582182,0.00240511067204352
19.0,93.0,-5.0,8.261686238355867e-05,0.37735360253530725,0.0023103360244931537
20.0,42.0,-5.0,8.179069375972308e-05,0.3584859224085419,0.0021739053718192736
21.0,62.0,-5.0,8.097278682212584e-05,0.3405616262881148,0.0031754297351653804
22.0,48.0,-5.0,8.01630589539046e-05,0.323533544973709,0.0035890076469513588
23.0,252.0,-5.0,7.936142836436555e-05,0.3073568677250236,0.002550751492890413
24.0,89.0,-5.0,7.856781408072188e-05,0.2919890243387724,0.002380682254624844
25.0,32.0,-5.0,7.778213593991467e-05,0.27738957312183377,0.0031305071815950214
26.0,59.0,-5.0,7.700431458051551e-05,0.26352009446574204,0.003670875878924562
27.0,136.0,-5.0,7.623427143471036e-05,0.2503440897424549,0.0030146380568112363
28.0,172.0,-5.0,7.547192872036326e-05,0.23782688525533216,0.0027034860731873778
29.0,40.0,-5.0,7.471720943315961e-05,0.22593554099256555,0.003469046237114526
30.0,46.0,-5.0,7.397003733882802e-05,0.21463876394293727,0.0039519760002804105
31.0,48.0,5.0,7.323033696543975e-05,0.2039068257457904,0.004025734803690284
32.0,164.0,-5.0,7.249803359578534e-05,0.19371148445850087,0.003036566368791682
33.0,51.0,5.0,7.177305325982749e-05,0.18402591023557582,0.003852636369629181
34.0,75.0,5.0,7.105532272722921e-05,0.174824614723797,0.004217609517581877
35.0,84.0,5.0,7.034476949995692e-05,0.16608338398760716,0.003140427868856932
36.0,55.0,-5.0,6.964132180495735e-05,0.1577792147882268,0.0030203726219042437
37.0,122.0,5.0,6.894490858690777e-05,0.14989025404881545,0.004558397580694873
38.0,61.0,5.0,6.82554595010387e-05,0.14239574134637467,0.003914492095645983
39.0,66.0,5.0,6.75729049060283e-05,0.13527595427905592,0.003464428735242109
40.0,99.0,5.0,6.689717585696803e-05,0.12851215656510312,0.0032137439420694136
41.0,67.0,5.0,6.622820409839836e-05,0.12208654873684796,0.004358760154900665
42.0,82.0,5.0,6.556592205741436e-05,0.11598222130000556,0.0041950562726924545
43.0,48.0,5.0,6.491026283684022e-05,0.11018311023500528,0.003689763567308546
44.0,66.0,5.0,6.426116020847181e-05,0.10467395472325501,0.003449181607720675
45.0,59.0,5.0,6.36185486063871e-05,0.09944025698709225,0.00446395892140572
46.0,68.0,5.0,6.298236312032323e-05,0.09446824413773763,0.004923822827549884
47.0,63.0,5.0,6.235253948912e-05,0.08974483193085075,0.003989032777099055
48.0,48.0,5.0,6.17290140942288e-05,0.0852575903343082,0.003750565832888242
49.0,80.0,5.0,6.11117239532865e-05,0.0809947108175928,0.00461728367190517
50.0,85.0,5.0,6.050060671375364e-05,0.07694497527671315,0.004205987191198801
51.0,57.0,5.0,5.98956006466161e-05,0.07309772651287749,0.0037464237293534097
52.0,41.0,5.0,5.9296644640149945e-05,0.06944284018723361,0.003750887872229214
53.0,118.0,5.0,5.8703678193748444e-05,0.06597069817787193,0.0048379634235971025
54.0,41.0,5.0,5.811664141181096e-05,0.06267216326897833,0.004490500451538537
55.0,48.0,5.0,5.753547499769285e-05,0.05953855510552941,0.004250853726261994
56.0,63.0,5.0,5.696012024771592e-05,0.056561627350252934,0.004187966748759209
57.0,102.0,5.0,5.6390519045238756e-05,0.053733545982740286,0.004941718478221446
58.0,103.0,5.0,5.582661385478637e-05,0.051046868683603266,0.0041250944832427194
59.0,80.0,5.0,5.526834771623851e-05,0.048494525249423104,0.003911995493581344
60.0,35.0,5.0,5.4715664239076124e-05,0.046069798986951946,0.003967402413763921
61.0,78.0,5.0,5.416850759668536e-05,0.043766309037604346,0.004926576561956608
62.0,83.0,5.0,5.36268225207185e-05,0.04157799358572413,0.004873063291597646
63.0,41.0,5.0,5.309055429551132e-05,0.03949909390643792,0.004546915908576921
64.0,61.0,5.0,5.25596487525562e-05,0.03752413921111602,0.004316195844694448
65.0,47.0,5.0,5.203405226503064e-05,0.03564793225056022,0.0050713348127828795
66.0,48.0,5.0,5.151371174238033e-05,0.033865535638032206,0.005531627663003746
67.0,45.0,5.0,5.0998574624956527e-05,0.03217225885613059,0.005391499078541528
68.0,44.0,5.0,5.048858887870697e-05,0.030563645913324063,0.004983153619832592
69.0,36.0,5.0,4.99837029899199e-05,0.02903546361765786,0.005155231901881052
70.0,41.0,5.0,4.94838659600207e-05,0.027583690436774964,0.00533966258262808
71.0,42.0,5.0,4.898902730042049e-05,0.026204505914936217,0.005504940882019582
72.0,38.0,5.0,4.849913702741629e-05,0.024894280619189402,0.005188789500607527
73.0,47.0,5.0,4.801414565714212e-05,0.023649566588229934,0.00534202083144919
74.0,50.0,5.0,4.75340042005707e-05,0.022467088258818435,0.005416253262410464
75.0,35.0,5.0,4.705866415856499e-05,0.02134373384587751,0.005539254240829905
76.0,44.0,5.0,4.658807751697934e-05,0.020276547153583634,0.005197841587687435
77.0,33.0,5.0,4.612219674180955e-05,0.01926271979590445,0.00539128157106461
78.0,47.0,5.0,4.5660974774391453e-05,0.01829958380610923,0.005408120981883258
79.0,57.0,5.0,4.5204365026647536e-05,0.017384604615803767,0.0051591680512501625
80.0,35.0,5.0,4.475232137638106e-05,0.01651537438501358,0.004988582410987874
81.0,53.0,5.0,4.430479816261725e-05,0.0156896056657629,0.005496882963598182
82.0,39.0,5.0,4.386175018099108e-05,0.014905125382474753,0.005570538597567065
83.0,44.0,5.0,4.342313267918117e-05,0.014159869113351015,0.005364283126255032
84.0,62.0,5.0,4.2988901352389356e-05,0.013451875657683464,0.00496248188210302
85.0,38.0,5.0,4.255901233886546e-05,0.012779281874799289,0.005305246937496122
86.0,57.0,5.0,4.2133422215476805e-05,0.012140317781059324,0.005476624453876866
87.0,76.0,5.0,4.171208799332204e-05,0.011533301892006357,0.005349056384147843
88.0,45.0,5.0,4.129496711338882e-05,0.01095663679740604,0.005196238229473238
89.0,51.0,5.0,4.088201744225493e-05,0.010408804957535737,0.005366420686186757
90.0,45.0,5.0,4.047319726783238e-05,0.01,0.005588856094618677
91.0,34.0,5.0,4.0068465295154053e-05,0.01,0.005621026919470751
92.0,36.0,5.0,3.966778064220251e-05,0.01,0.005350169200028176
93.0,33.0,5.0,3.927110283578049e-05,0.01,0.0056297548890142934
94.0,32.0,5.0,3.8878391807422684e-05,0.01,0.005745437138102716
95.0,38.0,5.0,3.8489607889348454e-05,0.01,0.005916357358728419
96.0,26.0,5.0,3.8104711810454966e-05,0.01,0.006000178764224984
97.0,27.0,5.0,3.772366469235042e-05,0.01,0.0060757916544389445
98.0,72.0,5.0,3.734642804542692e-05,0.01,0.005943463731455267
99.0,50.0,5.0,3.6972963764972645e-05,0.01,0.005664651913320995
100.0,28.0,5.0,3.6603234127322925e-05,0.01,0.005498849998730293
101.0,58.0,5.0,3.623720178604969e-05,0.01,0.005901441173591593
102.0,51.0,5.0,3.587482976818919e-05,0.01,0.006161546165458276
103.0,37.0,5.0,3.55160814705073e-05,0.01,0.0059786242454720195
104.0,46.0,5.0,3.516092065580223e-05,0.01,0.005794950735435123
105.0,34.0,5.0,3.48093114492442e-05,0.01,0.006011690444211126
106.0,75.0,5.0,3.446121833475176e-05,0.01,0.00628741620312212
107.0,32.0,5.0,3.411660615140425e-05,0.01,0.006220053230208578
108.0,44.0,5.0,3.3775440089890204e-05,0.01,0.005990705703879939
109.0,32.0,5.0,3.3437685688991296e-05,0.01,0.0061687423112744
110.0,53.0,5.0,3.310330883210139e-05,0.01,0.006327610997686861
111.0,43.0,5.0,3.277227574378037e-05,0.01,0.006430295894460869
112.0,55.0,5.0,3.244455298634257e-05,0.01,0.00583612298942171
113.0,49.0,5.0,3.2120107456479144e-05,0.01,0.0062140310983522795
114.0,38.0,5.0,3.179890638191435e-05,0.01,0.006407912584108999
115.0,66.0,5.0,3.1480917318095206e-05,0.01,0.006504616958409315
116.0,39.0,5.0,3.1166108144914254e-05,0.01,0.006284844734182116
117.0,43.0,5.0,3.085444706346511e-05,0.01,0.006524715634441236
118.0,45.0,5.0,3.054590259283046e-05,0.01,0.0065820450690807775
119.0,28.0,5.0,3.0240443566902154e-05,0.01,0.006576013856829377
120.0,36.0,5.0,2.9938039131233132e-05,0.01,0.006185448022733908
121.0,44.0,5.0,2.96386587399208e-05,0.01,0.006131036538135959
122.0,45.0,5.0,2.9342272152521593e-05,0.01,0.006439135693653952
123.0,46.0,5.0,2.9048849430996377e-05,0.01,0.006625657326367218
124.0,56.0,5.0,2.8758360936686414e-05,0.01,0.0063563498624716885
125.0,49.0,5.0,2.8470777327319547e-05,0.01,0.006391659029759467
126.0,53.0,5.0,2.818606955404635e-05,0.01,0.006608993380723405
127.0,38.0,5.0,2.7904208858505888e-05,0.01,0.006409968127627508
128.0,38.0,5.0,2.762516676992083e-05,0.01,0.006222951536983601
129.0,32.0,5.0,2.7348915102221623e-05,0.01,0.006355951774821733
130.0,48.0,5.0,2.7075425951199406e-05,0.01,0.0064819793587957975
131.0,46.0,5.0,2.680467169168741e-05,0.01,0.006620914926315891
132.0,51.0,5.0,2.6536624974770535e-05,0.01,0.006717198895785259
133.0,56.0,5.0,2.627125872502283e-05,0.01,0.007082835461915238
134.0,36.0,5.0,2.6008546137772605e-05,0.01,0.006917875989529421
135.0,44.0,5.0,2.5748460676394877e-05,0.01,0.0067744378466159105
136.0,35.0,5.0,2.5490976069630928e-05,0.01,0.006673130850685993
137.0,47.0,5.0,2.523606630893462e-05,0.01,0.006826422166341217
138.0,37.0,5.0,2.498370564584527e-05,0.01,0.006828159863289329
139.0,53.0,5.0,2.473386858938682e-05,0.01,0.00694044283227413
140.0,36.0,5.0,2.448652990349295e-05,0.01,0.006654566082943347
141.0,39.0,5.0,2.424166460445802e-05,0.01,0.00708827353992092
142.0,58.0,5.0,2.399924795841344e-05,0.01,0.007024998318229336
143.0,38.0,5.0,2.3759255478829302e-05,0.01,0.007013950376858702
144.0,41.0,5.0,2.3521662924041014e-05,0.01,0.006708255290504894
145.0,68.0,5.0,2.3286446294800602e-05,0.01,0.007033238936855923
146.0,71.0,5.0,2.3053581831852596e-05,0.01,0.007022680594673147
147.0,51.0,5.0,2.282304601353407e-05,0.01,0.006976581940762117
148.0,36.0,5.0,2.259481555339873e-05,0.01,0.00690034315448429
149.0,70.0,5.0,2.236886739786474e-05,0.01,0.006870652292491286
150.0,41.0,5.0,2.2145178723886092e-05,0.01,0.007025138129392872
151.0,50.0,5.0,2.1923726936647233e-05,0.01,0.007194865818746621
152.0,63.0,5.0,2.1704489667280757e-05,0.01,0.0071570220698049525
153.0,41.0,5.0,2.148744477060795e-05,0.01,0.007349510000494774
154.0,55.0,5.0,2.1272570322901873e-05,0.01,0.007208050656117848
155.0,98.0,5.0,2.1059844619672853e-05,0.01,0.006888979251016281
156.0,45.0,5.0,2.0849246173476125e-05,0.01,0.006598529784241691
157.0,38.0,5.0,2.064075371174136e-05,0.01,0.006860114317532862
158.0,44.0,5.0,2.043434617462395e-05,0.01,0.007085354394803289
159.0,78.0,5.0,2.023000271287771e-05,0.01,0.00725325532584975
160.0,42.0,5.0,2.002770268574893e-05,0.01,0.007328161498662666
161.0,67.0,5.0,1.9827425658891444e-05,0.01,0.007769751546220505
162.0,47.0,5.0,1.9629151402302528e-05,0.01,0.007813648835508502
163.0,60.0,5.0,1.9432859888279504e-05,0.01,0.0075041213513031835
164.0,63.0,5.0,1.9238531289396708e-05,0.01,0.007328618379688123
165.0,40.0,5.0,1.904614597650274e-05,0.01,0.007592077603476355
166.0,52.0,5.0,1.885568451673771e-05,0.01,0.007812272277078591
167.0,37.0,5.0,1.8667127671570337e-05,0.01,0.008066874030191684
168.0,72.0,5.0,1.848045639485463e-05,0.01,0.007496737471228698
169.0,62.0,5.0,1.8295651830906085e-05,0.01,0.0074582569795893505
170.0,54.0,5.0,1.8112695312597025e-05,0.01,0.007819412388926139
171.0,65.0,5.0,1.7931568359471054e-05,0.01,0.007537509089161176
172.0,61.0,5.0,1.7752252675876345e-05,0.01,0.007293722926988266
173.0,46.0,5.0,1.757473014911758e-05,0.01,0.007650423985978705
174.0,65.0,5.0,1.7398982847626404e-05,0.01,0.0077844372081017355
175.0,37.0,5.0,1.722499301915014e-05,0.01,0.007670791712371283
176.0,33.0,5.0,1.7052743088958637e-05,0.01,0.007643778193596518
177.0,39.0,5.0,1.688221565806905e-05,0.01,0.0078176561401051
178.0,60.0,5.0,1.6713393501488363e-05,0.01,0.007825086737284437
179.0,45.0,5.0,1.6546259566473476e-05,0.01,0.007649880168173695
180.0,37.0,5.0,1.6380796970808743e-05,0.01,0.007451621773725492
181.0,53.0,5.0,1.6216989001100656e-05,0.01,0.007551260661784909
182.0,37.0,5.0,1.6054819111089648e-05,0.01,0.007687161925787223
183.0,51.0,5.0,1.5894270919978753e-05,0.01,0.007994748015335063
184.0,36.0,5.0,1.5735328210778963e-05,0.01,0.008010236568225082
185.0,51.0,5.0,1.5577974928671173e-05,0.01,0.008149824378051562
186.0,95.0,5.0,1.542219517938446e-05,0.01,0.007821970048098592
187.0,54.0,5.0,1.5267973227590617e-05,0.01,0.007653338801901555
188.0,36.0,5.0,1.5115293495314711e-05,0.01,0.0074747099224623526
189.0,53.0,5.0,1.4964140560361564e-05,0.01,0.007441049318003934
190.0,46.0,5.0,1.4814499154757947e-05,0.01,0.007515314280681196
191.0,30.0,5.0,1.4666354163210369e-05,0.01,0.00751528300861537
192.0,34.0,5.0,1.4519690621578264e-05,0.01,0.007542834489868255
193.0,50.0,5.0,1.437449371536248e-05,0.01,0.0077216833360580495
194.0,38.0,5.0,1.4230748778208858e-05,0.01,0.007683088864723686
195.0,57.0,5.0,1.4088441290426768e-05,0.01,0.007624115891303518
196.0,84.0,5.0,1.39475568775225e-05,0.01,0.007097863910530577
197.0,42.0,5.0,1.3808081308747276e-05,0.01,0.0071635808890277985
198.0,36.0,5.0,1.36700004956598e-05,0.01,0.007340717584156664
199.0,35.0,5.0,1.3533300490703205e-05,0.01,0.007369119026407134
200.0,46.0,5.0,1.3397967485796173e-05,0.01,0.007424106686812593
201.0,60.0,5.0,1.326398781093821e-05,0.01,0.007761404260236304
202.0,44.0,5.0,1.3131347932828827e-05,0.01,0.007781017920933664
203.0,56.0,5.0,1.300003445350054e-05,0.01,0.007639419800398173
204.0,85.0,5.0,1.2870034108965534e-05,0.01,0.00753337033711432
205.0,40.0,5.0,1.274133376787588e-05,0.01,0.007889215308750863
206.0,59.0,5.0,1.2613920430197118e-05,0.01,0.007680060980419512
207.0,32.0,5.0,1.2487781225895148e-05,0.01,0.007786528369251755
208.0,44.0,5.0,1.2362903413636197e-05,0.01,0.007463317475412623
209.0,41.0,5.0,1.2239274379499834e-05,0.01,0.0074364837437315146
210.0,39.0,5.0,1.2116881635704836e-05,0.01,0.00753719316344359
211.0,38.0,5.0,1.1995712819347788e-05,0.01,0.007589183080199291
212.0,43.0,5.0,1.187575569115431e-05,0.01,0.00738065454243042
213.0,38.0,5.0,1.1756998134242766e-05,0.01,0.0076395468840928515
214.0,30.0,5.0,1.1639428152900339e-05,0.01,0.007501957061322173
215.0,45.0,5.0,1.1523033871371334e-05,0.01,0.007733531747362576
216.0,29.0,5.0,1.140780353265762e-05,0.01,0.007678952872083755
217.0,41.0,5.0,1.1293725497331045e-05,0.01,0.007594151520606829
218.0,32.0,5.0,1.1180788242357734e-05,0.01,0.007689926886087051
219.0,34.0,5.0,1.1068980359934158e-05,0.01,0.007805568442563526
220.0,34.0,5.0,1.0958290556334817e-05,0.01,0.007762338078464381
221.0,75.0,5.0,1.0848707650771467e-05,0.01,0.007712973905654508
222.0,28.0,5.0,1.0740220574263753e-05,0.01,0.007857840741053224
223.0,39.0,5.0,1.0632818368521115e-05,0.01,0.00772326230071485
224.0,38.0,5.0,1.0526490184835904e-05,0.01,0.007534322197898291
225.0,53.0,5.0,1.0421225282987544e-05,0.01,0.007509445098548895
226.0,29.0,5.0,1.031701303015767e-05,0.01,0.007634780085936654
227.0,44.0,5.0,1.0213842899856092e-05,0.01,0.00801042681268882
228.0,62.0,5.0,1.0111704470857532e-05,0.01,0.008023271719139302
229.0,45.0,5.0,1.0010587426148955e-05,0.01,0.007986798915226245
230.0,39.0,5.0,9.910481551887467e-06,0.01,0.007745503095065942
231.0,35.0,5.0,9.81137673636859e-06,0.01,0.007759147847536951
232.0,33.0,5.0,9.713262969004906e-06,0.01,0.007747604246105766
233.0,45.0,5.0,9.616130339314856e-06,0.01,0.007664937562367413
234.0,72.0,5.0,9.519969035921707e-06,0.01,0.007673545733268838
235.0,56.0,5.0,9.424769345562492e-06,0.01,0.007733420712611405
236.0,44.0,5.0,9.330521652106867e-06,0.01,0.007766739023281843
237.0,42.0,5.0,9.237216435585796e-06,0.01,0.007487227869205526
238.0,53.0,5.0,9.144844271229938e-06,0.01,0.007427928119795979
